group,names,scores,logfoldchanges,pvals,pvals_adj
Ctrl,br,49.941605,1.8528329,0.0,0.0
Ctrl,CG42238,48.291428,3.531289,0.0,0.0
Ctrl,CG43759,46.348095,2.4445024,0.0,0.0
Ctrl,heph,43.22674,1.4420542,0.0,0.0
Ctrl,nkd,40.119698,2.253427,0.0,0.0
Ctrl,MFS17,40.035675,2.9398828,0.0,0.0
Ctrl,rl,39.614727,2.8348315,0.0,0.0
Ctrl,nub,39.353012,3.1361048,0.0,0.0
Ctrl,CG33978,38.739365,2.3005316,0.0,0.0
Ctrl,Cirl,38.210915,2.2437167,0.0,0.0
Ctrl,Gprk1,37.981384,2.6122546,0.0,0.0
Ctrl,Dbp80,37.58881,2.5969884,3.27466303995269e-309,2.341793406446167e-306
Ctrl,CG10077,37.044834,2.7101824,2.1749565111677547e-300,1.4638736706342028e-297
Ctrl,l(3)80Fj,36.181637,2.0343444,1.183816350335268e-286,7.525125933631187e-284
Ctrl,Bx,36.112095,3.12613,1.464996298496469e-285,8.82236191968242e-283
Ctrl,CG41378,36.089165,2.9582233,3.3543902746809144e-285,1.919046676144951e-282
Ctrl,grp,35.917492,2.4852576,1.6291551135614245e-282,8.876568004461819e-280
Ctrl,hdc,35.829906,1.8047007,3.7810543096504745e-281,1.966491973228215e-278
Ctrl,unc-13,35.71968,2.3368104,1.9565415065223095e-279,9.733368659838377e-277
Ctrl,jing,35.561344,2.4313304,5.549162548302636e-277,2.645563244903282e-274
Ctrl,arr,35.454914,2.5123112,2.436568915661883e-275,1.1151688613201304e-272
Ctrl,l(3)80Fg,34.975826,2.8360748,5.245531398655007e-268,2.3084373178234844e-265
Ctrl,CG30440,34.496975,2.4100077,8.904501311920172e-261,3.7735297781848376e-258
Ctrl,Fas3,33.14154,1.5102525,7.498117085777102e-241,3.0640519891236284e-238
Ctrl,pum,32.911957,1.8621277,1.4823302003647492e-237,5.8485593629563655e-235
Ctrl,rn,32.616104,2.904413,2.4245763431404386e-233,9.247334172737633e-231
Ctrl,Eip63E,32.604836,2.1565063,3.5026415557198207e-233,1.2928136993724576e-230
Ctrl,klar,32.503345,1.8150257,9.56381830852689e-232,3.419662783942646e-229
Ctrl,Parp,32.42537,2.3814206,1.2052025082683012e-230,4.1787657877593645e-228
Ctrl,CG5151,32.390167,2.1898453,3.77552927879556e-230,1.270576647293494e-227
Ctrl,CG6700,32.323273,2.4795632,3.2950731284265776e-229,1.0772064781559114e-226
Ctrl,Zdhhc8,32.23112,2.1948118,6.46993231851187e-228,2.0563601552336893e-225
Ctrl,eIF4EHP,32.13448,2.2686634,1.455223800323476e-226,4.500181276567895e-224
Ctrl,Dys,32.11444,2.013484,2.7718992131272636e-226,8.346334420158461e-224
Ctrl,lola,31.680147,1.4958682,2.9165259614764512e-220,8.556638474670142e-218
Ctrl,pk,31.028286,2.4565246,2.2399931253973894e-211,6.251219839218764e-209
Ctrl,dve,31.005196,3.6240118,4.587688166177736e-211,1.2498173332715633e-208
Ctrl,msi,30.821518,2.1618726,1.349410199595831e-208,3.59068639622686e-206
Ctrl,Samuel,30.58883,2.1987076,1.723121705463659e-205,4.480899671344361e-203
Ctrl,Dad,30.31692,2.11065,6.8608594305462055e-202,1.7444878578735488e-199
Ctrl,kek5,29.986475,1.7420377,1.4729773502899424e-197,3.6638710526125044e-195
Ctrl,Fur1,29.802273,1.995263,3.650466246777508e-195,8.886943573537925e-193
Ctrl,ed,29.586834,1.1333518,2.2072041630247307e-192,5.154046945577341e-190
Ctrl,CG17834,29.396381,2.6774487,6.108968976906998e-190,1.3979764606753974e-187
Ctrl,uex,29.33371,1.9056334,3.856084817551291e-189,8.651239702435662e-187
Ctrl,mbl,29.315426,1.6480571,6.595801629565301e-189,1.4513300431824266e-186
Ctrl,jigr1,28.969128,2.3178468,1.6116736934686154e-184,3.414957481605166e-182
Ctrl,RhoU,28.77949,2.0746899,3.874020926200343e-182,8.059372261378968e-180
Ctrl,Nipped-A,28.755718,1.6469238,7.682827701610419e-182,1.5697663314611858e-179
Ctrl,gus,28.692585,2.0760353,4.721014815404643e-181,9.4768160557649e-179
Ctrl,mt:CoIII,28.557898,1.5117056,2.2412702591414518e-179,4.421485225016637e-177
Ctrl,Zasp52,28.317284,2.0192618,2.1173848275897627e-176,4.106291050386791e-174
Ctrl,AMPdeam,28.25455,2.5487685,1.2514267665600938e-175,2.3864708438300988e-173
Ctrl,Cip4,28.239796,1.9362186,1.8994801861591493e-175,3.56292660492344e-173
Ctrl,Doa,28.149052,2.0838737,2.461288118399699e-174,4.5422675243111857e-172
Ctrl,esn,27.942204,2.1837242,8.199276605284944e-172,1.4891448082169895e-169
Ctrl,PNUTS,27.879435,2.250917,4.738108804929067e-171,8.340529376307444e-169
Ctrl,Sema1a,27.82322,2.0891354,2.272239048671185e-170,3.9392362416508636e-168
Ctrl,ec,27.71318,1.8007716,4.843835203965869e-169,8.272113791608578e-167
Ctrl,CG42673,27.572144,1.8113961,2.401933575446511e-167,4.0416064662145553e-165
Ctrl,Prosap,27.519197,1.7907027,1.0345804567422717e-166,1.7156042878326194e-164
Ctrl,CG3655,27.424614,1.8683648,1.395474959057061e-165,2.2488766875395623e-163
Ctrl,sgg,27.134737,1.3998076,3.8337597956505146e-162,6.09248327525461e-160
Ctrl,pan,27.120728,1.8557286,5.609231604095889e-162,8.791894248502076e-160
Ctrl,mt:CoI,27.052673,0.91661745,3.5526152883153207e-161,5.493111368770797e-159
Ctrl,mod(mdg4),27.017189,1.8884636,9.284439069054643e-161,1.4164340243749764e-158
Ctrl,Snoo,26.940968,1.8465848,7.278471369240756e-160,1.0957930185112202e-157
Ctrl,Syp,26.788261,0.8436686,4.427407482827818e-158,6.579012521885181e-156
Ctrl,fz,26.78068,1.8720305,5.425746810542743e-158,7.959153205926931e-156
Ctrl,spen,26.693972,1.1218433,5.5300123722089957e-157,8.009417919343712e-155
Ctrl,mei-P26,26.645859,1.8417416,1.9987975255144022e-156,2.8587801608669737e-154
Ctrl,Drak,26.591629,1.8067932,8.48343609223476e-156,1.1983638983623472e-153
Ctrl,Haspin,26.460266,2.5380101,2.7799321310769232e-154,3.879022371192946e-152
Ctrl,SNF4Agamma,26.410051,1.9546022,1.0503624310798856e-153,1.4479815586043435e-151
Ctrl,bi,26.26866,1.849728,4.375753023828201e-152,5.960400726028843e-150
Ctrl,norpA,26.221914,1.8827027,1.4950259518510775e-151,2.01248081659765e-149
Ctrl,Ten-a,26.191118,1.4670078,3.3546279629364824e-151,4.463215482781306e-149
Ctrl,CG17883,26.1192,3.21705,2.206853570469819e-150,2.9023929371627205e-148
Ctrl,CG42748,26.028694,1.5368123,2.3449395153833853e-149,3.048954310797352e-147
Ctrl,B4,25.604704,1.763866,1.3521961474094367e-144,1.700200914138327e-142
Ctrl,gukh,25.153591,1.8709974,1.2909926064871634e-139,1.58833735520711e-137
Ctrl,dsx,25.146381,2.26961,1.5480540327765047e-139,1.8843440684073158e-137
Ctrl,Ets98B,25.09075,2.602167,6.275042706516842e-139,7.557793541891126e-137
Ctrl,CG43736,25.001053,1.3532202,5.954390962833947e-138,7.09688972882771e-136
Ctrl,Sdc,24.6458,1.3118044,4.0823119966283656e-134,4.7663075372879346e-132
Ctrl,RhoGAP19D,24.604904,1.6295776,1.1193740250786442e-133,1.2937250095908937e-131
Ctrl,sbb,24.586258,1.3296199,1.7720956715207395e-133,2.02763186735403e-131
Ctrl,SKIP,24.572727,1.7280449,2.472661308410997e-133,2.801206999092933e-131
Ctrl,ASPP,24.56471,1.721746,3.011853861274444e-133,3.378591360853156e-131
Ctrl,vtd,24.560526,2.012138,3.3385108684389833e-133,3.7086642093862955e-131
Ctrl,Tlk,24.558052,1.4902879,3.547992065801089e-133,3.9034735785476985e-131
Ctrl,lilli,24.448402,1.8453405,5.233068028377018e-132,5.702548988637127e-130
Ctrl,CG32982,23.974112,1.7639083,5.1799911237310014e-127,5.539201723152347e-125
Ctrl,Nipped-B,23.955385,1.5078194,8.120314101447216e-127,8.603021661922134e-125
Ctrl,ko,23.949196,1.5914855,9.420327498253945e-127,9.88875112247905e-125
Ctrl,CG13377,23.69459,1.752245,4.099801152467161e-124,4.264538616957205e-122
Ctrl,Sxl,23.687319,1.4357971,4.871970300716371e-124,5.022079655927633e-122
Ctrl,CG12567,23.601833,2.3708453,3.690632360004084e-123,3.7703763806398867e-121
Ctrl,Maf1,23.505201,2.2948265,3.6085983420109793e-122,3.6539453300256304e-120
Ctrl,bs,23.37515,2.589409,7.649855941926765e-121,7.678039621712811e-119
Ctrl,Eph,23.355793,1.6687682,1.2034603841192158e-120,1.1973907578340927e-118
Ctrl,gish,23.294842,1.3897015,5.0003727866300246e-120,4.932264260743168e-118
Ctrl,CG32264,23.265156,1.6012757,9.992993740523257e-120,9.772635417014282e-118
Ctrl,tai,23.190825,1.6725914,5.635343508009868e-119,5.464372916834653e-117
Ctrl,Ephrin,23.049644,2.0029,1.4830029290017333e-117,1.4259260095493976e-115
Ctrl,mam,23.016768,1.5205741,3.1670169640715553e-117,3.019750675242228e-115
Ctrl,nmo,22.940006,1.3767142,1.8540587595209225e-116,1.7532347377221815e-114
Ctrl,Gprk2,22.876785,1.693741,7.912334458820295e-116,7.420732039165722e-114
Ctrl,tutl,22.724405,1.6583688,2.5708166054315308e-114,2.391486471491673e-112
Ctrl,Rbp1-like,22.651308,2.2880764,1.3543300780644943e-113,1.2496971575172535e-111
Ctrl,Hipk,22.504675,1.2000401,3.73540556883366e-112,3.392104009412281e-110
Ctrl,bun,22.270926,1.4261677,7.072641930262087e-110,6.2732689120975806e-108
Ctrl,cta,22.229347,2.0661628,1.7871189173505288e-109,1.5729395886403656e-107
Ctrl,CG33229,22.203651,1.5223098,3.1665414947087894e-109,2.765768533012059e-107
Ctrl,Glut1,22.193455,2.8421948,3.9727376521382386e-109,3.417749189155318e-107
Ctrl,Cda4,22.126074,1.7859851,1.773613810343225e-108,1.5144544192497894e-106
Ctrl,Pgant5,22.0308,1.533583,1.4597401173351126e-107,1.2281137075403203e-105
Ctrl,Mkp3,21.994001,1.6732099,3.286851931498988e-107,2.725228971029813e-105
Ctrl,EcR,21.961718,1.5684425,6.692163208305117e-107,5.5087576567933205e-105
Ctrl,Bicra,21.921906,1.4407132,1.6059535935956348e-106,1.3125229298515181e-104
Ctrl,Abl,21.89918,1.6073073,2.6450456395271506e-106,2.1464263976928833e-104
Ctrl,l(2)gl,21.897396,1.4183102,2.750541102894778e-106,2.2163162886846513e-104
Ctrl,Sin3A,21.819048,1.2998636,1.5301017516106617e-105,1.22429540153351e-103
Ctrl,mub,21.711563,1.4545686,1.5953753274404637e-104,1.2676586455954018e-102
Ctrl,hppy,21.6083,1.7115458,1.500754743690234e-103,1.1761394368016203e-101
Ctrl,dl,21.597631,1.7562634,1.89060492707904e-103,1.4715851411998894e-101
Ctrl,Pcf11,21.587622,1.7581518,2.347890287796809e-103,1.8151730184439922e-101
Ctrl,NFAT,21.5337,1.5937538,7.527431582881562e-103,5.780461219552405e-101
Ctrl,anne,21.397675,1.4322445,1.4044120555123761e-101,1.0641909098789806e-99
Ctrl,CG8740,21.371836,1.624073,2.4433402263613934e-101,1.8392565046070436e-99
Ctrl,LRP1,21.319122,1.364711,7.546080091552867e-101,5.643284209643654e-99
Ctrl,DIP1,21.265831,2.076805,2.352824048043561e-100,1.748117711539898e-98
Ctrl,jvl,21.20982,1.4467213,7.751013379561223e-100,5.721748070254163e-98
Ctrl,Shrm,21.166956,1.4276056,1.9259990622020514e-99,1.412646235238197e-97
Ctrl,BuGZ,21.141066,1.9524066,3.3346610632567323e-99,2.4302669990944925e-97
Ctrl,fng,21.043165,1.5748261,2.6414289987230124e-98,1.912862696417007e-96
Ctrl,CG8671,21.005108,1.8162292,5.889875001765462e-98,4.238487406930844e-96
Ctrl,Fili,20.859114,1.9130622,1.259821878132656e-96,9.009301205996156e-95
Ctrl,LRR,20.856153,1.5223294,1.340285573810982e-96,9.525184804686495e-95
Ctrl,ds,20.795584,1.3862481,4.7455179183621814e-96,3.3517417297469187e-94
Ctrl,CanA-14F,20.769728,1.5093096,8.131900198475881e-96,5.708294605580432e-94
Ctrl,gpp,20.747639,1.3827735,1.2875954945107094e-95,8.928889483752446e-94
Ctrl,CG11360,20.681093,1.5803474,5.126580388920658e-95,3.5336345066283236e-93
Ctrl,CG43980,20.634995,1.8564738,1.331616398816094e-94,9.123565769613023e-93
Ctrl,RapGAP1,20.622314,1.5899825,1.730777425499188e-94,1.1787830537239113e-92
Ctrl,Wdr62,20.600857,1.5523318,2.696324831149184e-94,1.8255235927815953e-92
Ctrl,caps,20.585285,1.5248524,3.7183615196634327e-94,2.5026760298817056e-92
Ctrl,jbug,20.53704,1.4643078,1.0050186003403285e-93,6.724808669645637e-92
Ctrl,CG42747,20.510857,1.8375711,1.7223261705242016e-93,1.1457474443684834e-91
Ctrl,mtgo,20.463081,1.3849787,4.594050463634441e-93,3.0384465551968365e-91
Ctrl,Lmpt,20.345818,1.44775,5.056261801310142e-92,3.3249280189994623e-90
Ctrl,Mbs,20.337322,1.6443446,6.01246535691504e-92,3.9311216350755365e-90
Ctrl,Ank,20.282143,1.3727603,1.8489583012768613e-91,1.2020330047278323e-89
Ctrl,raw,20.240318,1.8097537,4.3236889069303733e-91,2.7793060939942322e-89
Ctrl,Syx1A,20.199947,1.5061662,9.800226355158732e-91,6.264479885794761e-89
Ctrl,plum,20.176441,1.4372008,1.5770049240927112e-90,1.0024494634149335e-88
Ctrl,CG17528,20.066563,2.075962,1.4467312748375487e-89,9.095329256423754e-88
Ctrl,CASK,20.018814,1.5472121,3.776070463326327e-89,2.3609725814961655e-87
Ctrl,RhoGAP71E,19.978859,1.3908274,8.412452617237295e-89,5.23126537208854e-87
Ctrl,Cdep,19.935251,1.8026185,2.0129084561894136e-88,1.2449566786875282e-86
Ctrl,Src42A,19.824158,1.376418,1.8423963290147765e-87,1.1333709030423156e-85
Ctrl,Mnn1,19.590895,1.5350244,1.849094915267581e-85,1.1253906393878545e-83
Ctrl,sima,19.55767,1.3277394,3.549221921719896e-85,2.148687684038045e-83
Ctrl,Plc21C,19.531834,1.4265715,5.888759807250287e-85,3.546273142871462e-83
Ctrl,scrib,19.521006,1.3793387,7.27904876157385e-85,4.3605694204150784e-83
Ctrl,Tet,19.455559,1.0463237,2.6148370495493865e-84,1.5422147175744372e-82
Ctrl,Rbfox1,19.453714,1.4799721,2.7106181024732507e-84,1.590507298897381e-82
Ctrl,PlexA,19.392046,1.116582,9.008192023811766e-84,5.258761894717052e-82
Ctrl,ttv,19.381388,1.5489185,1.1081819039835737e-83,6.436455505269061e-82
Ctrl,kmr,19.373976,1.3365446,1.2798504601800368e-83,7.395984325949486e-82
Ctrl,tou,19.124973,1.1242558,1.564521985123221e-81,8.818354952600934e-80
Ctrl,CG31998,19.107763,1.3317341,2.17598636307037e-81,1.2145188276220083e-79
Ctrl,ovo,19.032173,1.2493371,9.234386837820849e-81,5.129119135842046e-79
Ctrl,CG31224,19.019892,1.7463734,1.1672423654847242e-80,6.451974466606867e-79
Ctrl,rols,18.966024,1.4400312,3.2561667799266364e-80,1.7912048219192585e-78
Ctrl,net,18.957043,3.03213,3.862590447962995e-80,2.1146296605546693e-78
Ctrl,CG40045,18.82247,1.644813,4.942623508682886e-79,2.6930237231595037e-77
Ctrl,step,18.821405,1.6130396,5.0428914435081004e-79,2.7346333600293687e-77
Ctrl,aus,18.740318,1.2473406,2.322378298561988e-78,1.2534270043465221e-76
Ctrl,shep,18.70665,1.2723151,4.369973923920441e-78,2.347476133215854e-76
Ctrl,Ten-m,18.692533,1.2810698,5.694347113795096e-78,3.044613068973995e-76
Ctrl,InR,18.677868,1.2826824,7.495401640582177e-78,3.9889481661181986e-76
Ctrl,CG41099,18.608156,1.5346878,2.7595306527003025e-77,1.4617847096387434e-75
Ctrl,tkv,18.605354,1.293808,2.90765098499355e-77,1.53314942720259e-75
Ctrl,fz2,18.568857,1.2441134,5.741141759157897e-77,3.0133093581781954e-75
Ctrl,conu,18.509087,1.6982061,1.7443631461912236e-76,9.113700054210036e-75
Ctrl,numb,18.445385,1.3274826,5.679239983214893e-76,2.9403558320337014e-74
Ctrl,CG33144,18.40943,1.552849,1.1037759631685744e-75,5.688920977736409e-74
Ctrl,MCU,18.386784,1.9225972,1.6763298560657949e-75,8.601150768208443e-74
Ctrl,rdgA,18.271797,1.4489777,1.3880173869388969e-74,7.090042384533418e-73
Ctrl,dnc,18.230177,1.7558621,2.973603233623624e-74,1.5054853185451993e-72
Ctrl,blot,18.226355,1.3015236,3.1888005029661105e-74,1.6073240244466183e-72
Ctrl,Pde9,18.205011,1.8888208,4.70949831917701e-74,2.3634245512290943e-72
Ctrl,FER,18.18429,1.4189737,6.873980441179681e-74,3.434588830042703e-72
Ctrl,CG33298,18.116058,1.2773389,2.3804748180090475e-73,1.179107916348897e-71
Ctrl,Dyrk3,17.985415,1.7474163,2.5348979701001155e-72,1.2448198529564602e-70
Ctrl,Tpr2,17.974144,1.3609381,3.106218586745018e-72,1.5188612422878846e-70
Ctrl,rdx,17.96987,1.3025824,3.3550017617662144e-72,1.6335289428991073e-70
Ctrl,Dmtn,17.958227,1.4254615,4.138108853369536e-72,2.006281419502298e-70
Ctrl,ewg,17.938942,1.7717373,5.85593410459505e-72,2.827156034800699e-70
Ctrl,pdm2,17.91541,2.7698298,8.940909895031433e-72,4.298398782308809e-70
Ctrl,cdi,17.891079,1.2640547,1.3840364009824435e-71,6.626001882862392e-70
Ctrl,Stlk,17.853891,1.7727826,2.6958465375743226e-71,1.2852448367885583e-69
Ctrl,trh,17.697132,2.2896957,4.4121080374211424e-70,2.0947444051523947e-68
Ctrl,Pp2C1,17.688362,1.3212234,5.155168374115652e-70,2.4374147329186486e-68
Ctrl,sli,17.607683,1.1810145,2.1507212728822947e-69,1.0126976462682804e-67
Ctrl,CG46385,17.583166,1.4494498,3.315391923980936e-69,1.5547014095979455e-67
Ctrl,trx,17.581915,1.1852268,3.389318407642023e-69,1.582880866132246e-67
Ctrl,cic,17.573723,1.1007369,3.916145168170882e-69,1.8214850818785053e-67
Ctrl,spin,17.557354,1.4123002,5.225511038735305e-69,2.4206598099275048e-67
Ctrl,px,17.50817,1.2879269,1.2412280239294291e-68,5.705444020967774e-67
Ctrl,mnb,17.508152,1.1995715,1.2416147187737946e-68,5.705444020967774e-67
Ctrl,Eip75B,17.467594,1.1741403,2.529390797405294e-68,1.1530394224665886e-66
Ctrl,CG43867,17.441578,1.7211323,3.989039005771059e-68,1.8112136628584308e-66
Ctrl,alpha-Cat,17.390541,1.2355216,9.731261048449533e-68,4.400991656773105e-66
Ctrl,crol,17.373684,1.1551042,1.3056686355493074e-67,5.881677373210699e-66
Ctrl,CG43658,17.212927,1.2526847,2.124193913830981e-66,9.457208856830383e-65
Ctrl,Adar,17.202765,1.9759479,2.5315620825790093e-66,1.1227183468553886e-64
Ctrl,Socs36E,17.16978,1.2217112,4.471088279992376e-66,1.9752197721881376e-64
Ctrl,luna,17.112846,1.3709246,1.1903876547300002e-65,5.218550017402553e-64
Ctrl,mt:CoII,17.089401,1.0394639,1.7799089554355797e-65,7.773174911486223e-64
Ctrl,CaMKI,17.036253,1.7208649,4.421670624541292e-65,1.9236789082129833e-63
Ctrl,bbg,16.967438,1.2515723,1.4304021010800978e-64,6.199492742635788e-63
Ctrl,hts,16.966461,1.1527483,1.4543536998560102e-64,6.279515107076403e-63
Ctrl,siz,16.912941,1.3011938,3.6122309808869344e-64,1.5479830293373896e-62
Ctrl,Src64B,16.856255,1.4330856,9.43838368865176e-64,4.029626349460949e-62
Ctrl,betaTub60D,16.801315,1.5517224,2.3869264891527402e-63,1.0152867244938904e-61
Ctrl,CaMKII,16.74321,1.2942684,6.347105158303898e-63,2.6897621193078965e-61
Ctrl,mew,16.717266,1.2926016,9.81192640666755e-63,4.142732913102956e-61
Ctrl,jumu,16.686834,1.444926,1.634092865974733e-62,6.87400388694224e-61
Ctrl,Dscam4,16.66464,2.092179,2.3690982229343343e-62,9.929385299199506e-61
Ctrl,CG33158,16.65737,1.832701,2.675357190406485e-62,1.1172057289281388e-60
Ctrl,NetB,16.623072,1.6771922,4.743824866503804e-62,1.9737761499104193e-60
Ctrl,mud,16.604975,1.2340552,6.41472386639796e-62,2.659321394178459e-60
Ctrl,KrT95D,16.589848,1.4437436,8.252940758668372e-62,3.4090306195192603e-60
Ctrl,Sema1b,16.543377,1.1706704,1.787192836886274e-61,7.329412343961557e-60
Ctrl,Btk,16.525314,1.1844081,2.4117990264703962e-61,9.85564445031224e-60
Ctrl,drl,16.523912,1.6996845,2.4684926284540824e-61,1.0051420873584203e-59
Ctrl,Eip74EF,16.463894,1.2876573,6.667123243863857e-61,2.6955909595862282e-59
Ctrl,spi,16.443144,1.4439129,9.391716591007593e-61,3.7838035645883408e-59
Ctrl,Ptp10D,16.43473,1.1503516,1.0790490434375608e-60,4.3320979491272175e-59
Ctrl,CG33217,16.42056,2.4333978,1.363023639752549e-60,5.453047722394639e-59
Ctrl,fru,16.314556,1.2503263,7.776944170265117e-60,3.100480668856218e-58
Ctrl,Mitf,16.218758,1.3287752,3.716350473299082e-59,1.471366163165678e-57
Ctrl,olf413,16.214529,1.1854671,3.981225558056557e-59,1.570799408113211e-57
Ctrl,Mur2B,16.155758,1.275305,1.0343875569579371e-58,4.053240557093396e-57
Ctrl,fz3,16.15535,1.5254775,1.0412522586469075e-58,4.0662144516852956e-57
Ctrl,CG17691,15.9799185,1.6853259,1.7637723305543548e-57,6.84104508684845e-56
Ctrl,cno,15.970723,1.1916695,2.0440215249830396e-57,7.901248070559438e-56
Ctrl,Svil,15.929005,1.124792,3.986547153828411e-57,1.5358273580506624e-55
Ctrl,Hcf,15.864799,1.1072234,1.110727724306942e-56,4.236315540506677e-55
Ctrl,CG42340,15.859213,1.7605006,1.214063048281774e-56,4.615052956292378e-55
Ctrl,Atg1,15.822096,1.4707813,2.190773094871233e-56,8.272879785979092e-55
Ctrl,app,15.679161,1.1559988,2.100104535202333e-55,7.904406609139834e-54
Ctrl,par-1,15.646548,1.0992839,3.507342154006945e-55,1.3157707844638514e-53
Ctrl,Atf6,15.633878,1.6329163,4.279502870009861e-55,1.6001984260997656e-53
Ctrl,kis,15.594508,0.6643201,7.933193870248092e-55,2.9567297805660802e-53
Ctrl,Mef2,15.555405,1.4640667,1.4622714050725316e-54,5.432243317155814e-53
Ctrl,tay,15.4533205,1.1531771,7.16554284679409e-54,2.6533379046284135e-52
Ctrl,S,15.43971,1.0547982,8.849811720056976e-54,3.2664369580932882e-52
Ctrl,CenG1A,15.426409,1.5550423,1.0875544857659414e-53,4.001221358885499e-52
Ctrl,myo,15.420894,1.2443758,1.184536085481542e-53,4.337320101957872e-52
Ctrl,Pih1D1,15.405749,1.7084779,1.4974385975667714e-53,5.456589946929617e-52
Ctrl,Xe7,15.388875,1.5136877,1.9438169412752522e-53,7.06068363240363e-52
Ctrl,Oda,15.346571,1.038076,3.73408014299998e-53,1.347802681268321e-51
Ctrl,nuf,15.313896,1.0831267,6.175099068924362e-53,2.2218705517808978e-51
Ctrl,CycK,15.242819,2.0719244,1.837668210276466e-52,6.59141055234587e-51
Ctrl,inv,15.240212,1.8983276,1.9124781234425913e-52,6.838304590134416e-51
Ctrl,stx,15.203477,1.0576937,3.35341003222277e-52,1.195318304943705e-50
Ctrl,fl(2)d,15.183322,1.7782468,4.560849327393089e-52,1.6206595653426e-50
Ctrl,MYPT-75D,15.06478,1.2672185,2.7608253345603886e-51,9.749803542604929e-50
Ctrl,Xrp1,15.002065,1.0386881,7.117085410983583e-51,2.505652039153051e-49
Ctrl,mRpS5,14.973469,1.5011865,1.094603726999191e-50,3.84185762095851e-49
Ctrl,ap,14.95288,1.4198675,1.491576031477121e-50,5.219147691792421e-49
Ctrl,Su(Tpl),14.914034,1.0279615,2.671171317567991e-50,9.318153114516144e-49
Ctrl,wake,14.909423,1.2614104,2.862165777459797e-50,9.954073199299392e-49
Ctrl,fs(1)h,14.8922825,0.99341744,3.699197785101656e-50,1.2826127593070651e-48
Ctrl,alpha-Man-Ia,14.872873,1.0976794,4.94449657470772e-50,1.7092123809004755e-48
Ctrl,PMCA,14.843745,0.9632063,7.637031350927425e-50,2.6241114930123603e-48
Ctrl,MESK2,14.809191,1.2735788,1.2776900369110588e-49,4.377044731238424e-48
Ctrl,nej,14.801371,0.9934666,1.4352857467227951e-49,4.902250601194693e-48
Ctrl,Orp8,14.780666,1.1798759,1.9522618332494193e-49,6.64814877858329e-48
Ctrl,Efa6,14.722703,1.2327058,4.608655598211582e-49,1.5647548176479799e-47
Ctrl,gw,14.681499,0.99742955,8.469808981867267e-49,2.867205750607257e-47
Ctrl,Ip259,14.679415,1.1433563,8.734133076943105e-49,2.9479631465009737e-47
Ctrl,cass,14.644239,1.3779516,1.4663293538531818e-48,4.934629549055325e-47
Ctrl,cact,14.637288,1.3384525,1.6241920986625035e-48,5.449855129881632e-47
Ctrl,Cad87A,14.611653,1.0630053,2.3670283375674688e-48,7.896075288176962e-47
Ctrl,mav,14.599497,1.2116773,2.829255362134488e-48,9.410563910913607e-47
Ctrl,Pkn,14.561626,1.0405759,4.927158444768834e-48,1.634102809421594e-46
Ctrl,nonA,14.560775,1.1283965,4.988898891674663e-48,1.6497971421543786e-46
Ctrl,Patronin,14.454425,1.137163,2.3508460916736077e-47,7.75169480718427e-46
Ctrl,SCaMC,14.4021015,1.2736193,5.019390919730324e-47,1.650341117918229e-45
Ctrl,qkr54B,14.394821,1.8212783,5.57686399450829e-47,1.82838045344309e-45
Ctrl,Fs,14.321288,1.8182425,1.6110911181580577e-46,5.236961526694459e-45
Ctrl,ab,14.298128,1.0349694,2.247758684609959e-46,7.28579458054027e-45
Ctrl,toc,14.285669,1.0606651,2.688130358174754e-46,8.688584055998738e-45
Ctrl,ex,14.269319,1.0433767,3.3988121572458028e-46,1.095470667695957e-44
Ctrl,Gdap2,14.262456,1.4191052,3.750200488061443e-46,1.2053312916966022e-44
Ctrl,pyd,14.229187,1.0379782,6.037937076700313e-46,1.935184202565966e-44
Ctrl,Argk1,14.225968,1.1099054,6.322285022814347e-46,2.0206588053363622e-44
Ctrl,PIP4K,14.213368,1.4775739,7.569482710852326e-46,2.4125354088460257e-44
Ctrl,Mob2,14.203429,1.325156,8.723727212130947e-46,2.7726912989222865e-44
Ctrl,mgl,14.189472,1.0484917,1.0645673735783303e-45,3.3741772544274943e-44
Ctrl,su(sable),14.18378,1.4839818,1.1545656461701643e-45,3.649320476099177e-44
Ctrl,wdb,14.129062,0.9911564,2.514717093937117e-45,7.926554542376995e-44
Ctrl,CG12581,14.068634,0.99402297,5.920205744020917e-45,1.8609613770078934e-43
Ctrl,Spred,14.024548,1.1017382,1.1031358471663673e-44,3.4581042091171436e-43
Ctrl,Mical,13.99714,1.3267308,1.622711204895381e-44,5.072967652025396e-43
Ctrl,Cad86C,13.988211,1.1048032,1.8398253787081025e-44,5.720457060646226e-43
Ctrl,Abcd1,13.97038,1.3081392,2.363642410551498e-44,7.329213133206028e-43
Ctrl,bon,13.906493,1.1208348,5.784693478496737e-44,1.7888773724583694e-42
Ctrl,MED26,13.900473,0.9543486,6.292459251394934e-44,1.9406554920339844e-42
Ctrl,mt:Cyt-b,13.861538,0.9502436,1.0832827114833376e-43,3.3230350629470106e-42
Ctrl,HnRNP-K,13.712546,1.1249682,8.540651447279254e-43,2.612891279672974e-41
Ctrl,CG13506,13.711642,1.2108018,8.647793029944965e-43,2.6386146092968074e-41
Ctrl,fus,13.703511,1.0168753,9.673083432930713e-43,2.9436016127551387e-41
Ctrl,sdk,13.671963,0.9815024,1.4931246277106336e-42,4.5316530478156685e-41
