group,names,scores,logfoldchanges,pvals,pvals_adj
Ctrl,mt:CoI,36.347584,0.9864879,2.8691598153432146e-289,6.565785321431412e-286
Ctrl,mt:CoIII,33.7686,1.3044584,5.702244587943901e-250,1.087418042920902e-246
Ctrl,l(3)80Fj,29.965183,1.0105178,2.7905634560682875e-197,4.5613752949047634e-194
Ctrl,rl,28.81856,1.2619852,1.2558458060997488e-182,1.4369387713393325e-179
Ctrl,l(3)80Fg,27.41121,1.3671237,2.016346715529573e-165,2.0973671926444886e-162
Ctrl,AMPdeam,26.94579,1.6590079,6.390853142508063e-160,5.6249339735828664e-157
Ctrl,Socs36E,25.420393,1.3866619,1.5007912559857026e-142,9.540029750549115e-140
Ctrl,gus,24.758718,1.3600702,2.4975904751202347e-135,1.4288715108162863e-132
Ctrl,CG42748,24.50427,0.92949456,1.3301398465763508e-132,7.247361964060288e-130
Ctrl,Argk1,24.158442,1.5727235,6.087182487416717e-129,3.0282409574357425e-126
Ctrl,CG30440,24.04979,1.117655,8.390078196407897e-128,3.999969780137465e-125
Ctrl,ap,23.992025,1.2798464,3.3683283080462805e-127,1.5416165000266215e-124
Ctrl,Gprk1,23.951397,0.79288507,8.935564134554175e-127,3.932335570291111e-124
Ctrl,grp,23.919115,1.1076306,1.937656286270802e-126,8.211356750929821e-124
Ctrl,CG17883,23.828228,1.8714525,1.7031714442337606e-125,6.959888451758103e-123
Ctrl,Hipk,23.67704,0.88593787,6.217435977697034e-124,2.453100084717568e-121
Ctrl,Sxl,23.013235,0.86718357,3.435628542215084e-117,1.310348726000833e-114
Ctrl,Nipped-A,22.730883,0.858579,2.2182711040909837e-114,8.18756708806743e-112
Ctrl,CG14439,21.711079,1.9941742,1.612292208738046e-104,5.42583748599433e-102
Ctrl,l(2)gl,21.485073,1.0372775,2.147269143761192e-102,7.01972958369016e-100
Ctrl,CG12567,21.068735,1.4880238,1.5398860295407035e-98,4.894271097223536e-96
Ctrl,anne,20.911093,1.0524069,4.243952173276946e-97,1.3124135342333734e-94
Ctrl,Maf1,20.485569,1.4596248,2.895780616219216e-93,8.283380452695067e-91
Ctrl,CG17834,20.457943,1.4156556,5.1047416643994915e-93,1.424596442050219e-90
Ctrl,CG41378,20.008669,0.9601602,4.628482768801888e-89,1.260930948586457e-86
Ctrl,PlexA,20.002296,0.761599,5.259408462646962e-89,1.3994918983629427e-86
Ctrl,CG6700,19.960896,1.011364,1.2053478000790487e-88,3.134452165569199e-86
Ctrl,Dbp80,19.92816,0.6033765,2.3193827258558582e-88,5.8974171442761625e-86
Ctrl,CG42238,19.634,0.67934555,7.922378511831329e-86,1.9706055420081322e-83
Ctrl,uex,19.494675,0.84462774,1.2182536316288815e-84,2.9040120943953464e-82
Ctrl,mt:CoII,19.476543,0.86056274,1.736093241980189e-84,4.0539548723953717e-82
Ctrl,Glut1,19.331625,1.6064662,2.9110159289205854e-83,6.6615688517418675e-81
Ctrl,CG33978,18.901926,0.7178987,1.0996497417878219e-79,2.467096538340443e-77
Ctrl,MFS17,18.58609,0.68118495,4.1645469036374406e-77,8.824212161373999e-75
Ctrl,heph,18.139063,0.24722008,1.566788816811233e-73,3.1451223933252856e-71
Ctrl,shot,18.071123,0.6798948,5.380789259424348e-73,1.0614998397643688e-70
Ctrl,Cirl,18.066803,0.5271496,5.819022552429269e-73,1.1284958651677235e-70
Ctrl,CG10077,17.99584,0.89724994,2.100122544682293e-72,4.004933692709133e-70
Ctrl,vtd,17.924414,1.0900662,7.604697278252549e-72,1.4034346170607364e-69
Ctrl,br,17.916218,0.3392485,8.811966077035611e-72,1.600420886562563e-69
Ctrl,msi,17.725313,0.54606307,2.6741660984892043e-70,4.780907577955231e-68
Ctrl,betaTub60D,17.684345,1.2650039,5.5360485800043527e-70,9.597495129153001e-68
Ctrl,Ephrin,17.673864,1.2064836,6.666918921341046e-70,1.138550541760959e-67
Ctrl,pan,17.558651,0.78326035,5.107549379039877e-69,8.594202940437392e-67
Ctrl,Haspin,17.55682,1.1006349,5.27487975775086e-69,8.747126693939905e-67
Ctrl,mthl3,17.348986,1.1637944,2.0075524517034064e-67,3.2352697397732924e-65
Ctrl,PMCA,17.250717,0.69164973,1.1051898306450767e-66,1.7563308392001342e-64
Ctrl,CG31998,17.035671,0.9323957,4.465867196872609e-65,6.999788009125533e-63
Ctrl,CG42268,16.965128,1.2492772,1.4877745218030281e-64,2.3004210916851683e-62
Ctrl,Nipped-B,16.79836,0.71537876,2.5088464075878086e-63,3.827496079415961e-61
Ctrl,mt:Cyt-b,16.613396,0.8887086,5.574670574214506e-62,8.177612911559279e-60
Ctrl,Eph,16.509678,0.91781306,3.125519134608235e-61,4.526859485846509e-59
Ctrl,nkd,16.30438,0.7294752,9.186672007614249e-60,1.297702482853361e-57
Ctrl,puc,16.284027,0.9273095,1.2815146422420965e-59,1.788181772748057e-57
Ctrl,SCaMC,16.193712,1.1664811,5.585484773020724e-59,7.518719620341543e-57
Ctrl,Dyrk3,16.169214,1.2487899,8.315178561087296e-59,1.1063055011158235e-56
Ctrl,Sb,16.07688,1.1250573,3.705845078779039e-58,4.818440839930654e-56
Ctrl,CG43980,15.947508,1.0014161,2.9649319737431204e-57,3.8117698475919985e-55
Ctrl,dl,15.873448,0.9951629,9.677523699276738e-57,1.2168156721662026e-54
Ctrl,gish,15.795156,0.58269143,3.3596483455474573e-56,4.178380040190653e-54
Ctrl,CG40045,15.539548,1.0675393,1.8729947115104343e-54,2.2798729243725948e-52
Ctrl,Parp,15.517257,0.64168215,2.6514593430845974e-54,3.1934734530077854e-52
Ctrl,Dys,15.312908,0.4236215,6.269667392882873e-53,7.395622093749056e-51
Ctrl,Zasp52,15.10026,0.65277106,1.6129699063469076e-51,1.864202188729426e-49
Ctrl,Cht10,15.020394,0.60845137,5.398534280885258e-51,6.1770029241889115e-49
Ctrl,Xrp1,15.005604,0.79284936,6.747365942957646e-51,7.64389714052687e-49
Ctrl,unc-13,14.997732,0.5532458,7.597097932634907e-51,8.522156327961629e-49
Ctrl,Ip259,14.896087,1.0030183,3.494583524512883e-50,3.882041231793826e-48
Ctrl,mtgo,14.888802,0.608976,3.8968981631370096e-50,4.2873373829436215e-48
Ctrl,babos,14.886884,1.2075908,4.0102746480037255e-50,4.370053573567488e-48
Ctrl,jing,14.843441,0.55108875,7.671766475209815e-50,8.281165283901009e-48
Ctrl,Bx,14.804911,0.8723393,1.3616775272740585e-49,1.456104137109325e-47
Ctrl,CG1146,14.662914,1.1181992,1.1138686983868887e-48,1.1800820043465537e-46
Ctrl,ds,14.64898,0.4679092,1.3675303256670004e-48,1.4355304574570477e-46
Ctrl,Src42A,14.356606,0.7613598,9.685593716886352e-47,9.89487172398336e-45
Ctrl,CG41099,14.313884,0.87622714,1.7921738947611217e-46,1.8146950180404208e-44
Ctrl,Pvr,14.256429,1.2338408,4.0884624489221365e-46,4.067842377440616e-44
Ctrl,Cdep,14.2475,0.9776434,4.6461713333449124e-46,4.582887275528663e-44
Ctrl,Pcf11,14.189917,0.9030401,1.0578515283307295e-45,1.0345245459111287e-43
Ctrl,B4,14.138214,0.6992244,2.208169841914666e-45,2.1411762145074244e-43
Ctrl,Rad23,14.1180725,1.0437806,2.9392021114904136e-45,2.8260798789641438e-43
Ctrl,Duox,14.1115465,1.0596187,3.2243030716542783e-45,3.0743729788223544e-43
Ctrl,Pgant5,14.09972,0.69521445,3.812792922958776e-45,3.605452613594572e-43
Ctrl,lola,14.099075,0.2927135,3.8477668938259737e-45,3.60870072124236e-43
Ctrl,mt:ND5,13.987542,0.7910005,1.8572055905305015e-44,1.6732398714055117e-42
Ctrl,RpS3A,13.973577,0.53246397,2.2598719196077595e-44,2.020113633136874e-42
Ctrl,bbg,13.889277,0.69577056,7.357328496501049e-44,6.525779275733721e-42
Ctrl,jar,13.846154,1.0067152,1.3420733667300933e-43,1.1722140047424221e-41
Ctrl,Mmp1,13.73957,1.0811605,5.882436582627909e-43,5.022898461076756e-41
Ctrl,nuf,13.72663,0.5929256,7.0329422409092286e-43,5.960809268183955e-41
Ctrl,Eip63E,13.71999,0.53188276,7.707594124565882e-43,6.484580292153148e-41
Ctrl,spin,13.679924,0.86843926,1.3383333296963434e-42,1.1096528955351857e-40
Ctrl,cta,13.631671,0.85086256,2.5956985848882695e-42,2.136689439445437e-40
Ctrl,CG3655,13.565514,0.6536991,6.412918279432862e-42,5.167366968540198e-40
Ctrl,CG17528,13.375573,1.0387036,8.400321218885321e-41,6.7214318452088e-39
Ctrl,dsx,13.34125,0.8474713,1.332071218339992e-40,1.0584415889059853e-38
Ctrl,ko,13.262343,0.68335056,3.827435954315591e-40,2.9995563143341773e-38
Ctrl,Mical,13.214163,0.9585155,7.269045972708452e-40,5.657988028553068e-38
Ctrl,Cip4,13.134308,0.62687707,2.0939621516066027e-39,1.618859117478564e-37
Ctrl,Doa,12.974367,0.6650297,1.7100352576063604e-38,1.3044148945021318e-36
Ctrl,nrm,12.902456,2.7620661,4.3597495730960396e-38,3.3035930208850914e-36
Ctrl,Adar,12.874711,1.0145447,6.247257101409624e-38,4.702704983837429e-36
Ctrl,eEF1alpha1,12.856198,0.2955119,7.938591996605048e-38,5.936821544127775e-36
Ctrl,Ank,12.808435,0.66965914,1.4707067028034172e-37,1.085666199579142e-35
Ctrl,Atf6,12.759836,0.9653107,2.747767343181847e-37,1.9898705025751073e-35
Ctrl,step,12.757836,0.82466245,2.819231317579549e-37,2.028782687782717e-35
Ctrl,numb,12.748881,0.68299156,3.1624908301108286e-37,2.2615762548830063e-35
Ctrl,Myo61F,12.718435,1.1299999,4.671229275544999e-37,3.319764308744464e-35
Ctrl,Patronin,12.64306,0.8011424,1.2220357954293316e-36,8.631193562532353e-35
Ctrl,mRpS5,12.576748,1.0116701,2.8345950732415876e-36,1.989781400492653e-34
Ctrl,Abcd1,12.569701,0.9368686,3.0989363348432845e-36,2.162074972151028e-34
Ctrl,Sox102F,12.558612,1.0908332,3.565319472129763e-36,2.4723869939459846e-34
Ctrl,CG33217,12.5325575,1.3335891,4.953899058543424e-36,3.414609218545413e-34
Ctrl,DIP1,12.511354,0.84420407,6.47116868360006e-36,4.433719286092927e-34
Ctrl,tkv,12.499806,0.5108242,7.483345018124895e-36,5.096692481987205e-34
Ctrl,Lis-1,12.489068,0.919904,8.565123351375448e-36,5.798943277304017e-34
Ctrl,chic,12.315197,0.55757856,7.503169943376044e-35,4.991352935587715e-33
Ctrl,sas,12.266083,0.62713885,1.377579061749326e-34,9.0587698991585e-33
Ctrl,Ncc69,12.234858,0.9183462,2.024592150323099e-34,1.3162149649998238e-32
Ctrl,emp,12.1530905,1.0265758,5.523737637773115e-34,3.5308718464469263e-32
Ctrl,siz,12.1436205,0.64194506,6.201995902769394e-34,3.9424020621937455e-32
Ctrl,rst,12.059987,0.7868889,1.7181044668308703e-33,1.0683995276890663e-31
Ctrl,CaMKII,12.05578,0.67270553,1.8081233500527658e-33,1.1182998579083108e-31
Ctrl,Ogdh,12.053094,1.0084747,1.8680332013554754e-33,1.1491417145112553e-31
Ctrl,smash,12.000016,0.71738416,3.5522828432578685e-33,2.16197980279556e-31
Ctrl,trio,11.985123,0.6395574,4.252159167450029e-33,2.5742436610562555e-31
Ctrl,Cals,11.966316,0.7003204,5.334500852958995e-33,3.212492566292464e-31
Ctrl,Syp,11.945958,0.21421528,6.816039919679477e-33,4.083200458689664e-31
Ctrl,CG32137,11.906052,0.9501412,1.1006732832196876e-32,6.559324847187326e-31
Ctrl,BuGZ,11.870573,0.8008785,1.6831104513866995e-32,9.926881332353925e-31
Ctrl,pk,11.826949,0.7671681,2.8325032028868103e-32,1.653546002419943e-30
Ctrl,arr,11.769061,0.5727726,5.634817472812984e-32,3.2562414911073825e-30
Ctrl,Hsp83,11.747842,0.39999974,7.244527872500108e-32,4.165421503374183e-30
Ctrl,Dmtn,11.729371,0.7141209,9.012607337434202e-32,5.1561126577461064e-30
Ctrl,kay,11.69748,0.69760364,1.3129394849787366e-31,7.473957008520748e-30
Ctrl,LRP1,11.684639,0.5212812,1.527274195287404e-31,8.651025417068553e-30
Ctrl,PIP4K,11.67374,0.9473281,1.7361784760151279e-31,9.785888730327632e-30
Ctrl,CG4374,11.667797,0.8586949,1.8618292696196635e-31,1.044267181519029e-29
Ctrl,CG17691,11.490663,0.79507667,1.4698032931833771e-30,8.008328228859143e-29
Ctrl,Ser,11.423371,0.63984966,3.1959170223393e-30,1.716792608901703e-28
Ctrl,robo2,11.379443,0.689474,5.2936537249146834e-30,2.830373173853916e-28
Ctrl,mod(mdg4),11.376278,0.6109412,5.489281119625973e-30,2.921318817244669e-28
Ctrl,CG31523,11.364003,0.9561551,6.318141123458167e-30,3.346859756231868e-28
Ctrl,myo,11.319911,0.723085,1.0457849510426365e-29,5.5142264561427865e-28
Ctrl,Hrb27C,11.315343,0.31794536,1.1017050464261206e-29,5.782435385875079e-28
Ctrl,rdo,11.289319,1.3224136,1.4817959590035975e-29,7.671814191366136e-28
Ctrl,LRR,11.278726,0.64830905,1.6715020746542866e-29,8.615012044231689e-28
Ctrl,eIF4EHP,11.260693,0.5254088,2.051406388546623e-29,1.0478657097210026e-27
Ctrl,CG6040,11.245195,0.67175543,2.445537148011742e-29,1.2436371576689046e-27
Ctrl,Np,11.206578,1.2492121,3.785479898723966e-29,1.899713201807001e-27
Ctrl,Cad96Ca,11.087347,0.8986727,1.4450954987384448e-28,7.189035955028385e-27
Ctrl,Eb1,11.064396,0.70111406,1.8671607083711394e-28,9.248507716529255e-27
Ctrl,msn,11.010348,0.46329004,3.406827233560234e-28,1.665851162666504e-26
Ctrl,hrm,10.969947,0.95029014,5.330361081663926e-28,2.595318787080793e-26
Ctrl,CG31038,10.967189,0.9020905,5.495438154674741e-28,2.664356074821542e-26
Ctrl,PRL-1,10.823919,0.87469715,2.6518796061311943e-27,1.274907834174501e-25
Ctrl,kek5,10.705359,0.29857725,9.605718459252969e-27,4.579526275448853e-25
Ctrl,SPoCk,10.698823,0.71962523,1.0307967010275574e-26,4.893931889276893e-25
Ctrl,lbk,10.687682,0.5649851,1.1623970365961149e-26,5.495928468071383e-25
Ctrl,CG8671,10.626953,0.6858663,2.2328794223194773e-26,1.0513829773736403e-24
Ctrl,kmr,10.621386,0.4916372,2.3701634156812604e-26,1.1114512214026632e-24
Ctrl,PNUTS,10.590243,0.5961069,3.3073265643518504e-26,1.5445890020128111e-24
Ctrl,CG43736,10.585593,0.412622,3.475735003218366e-26,1.6166406466188839e-24
Ctrl,blot,10.5704365,0.62233686,4.0858875990693134e-26,1.892741939617453e-24
Ctrl,CG42327,10.524879,0.7711458,6.634624422191022e-26,3.061023090270551e-24
Ctrl,ITP,10.483957,0.84894794,1.0236863041509923e-25,4.7040235711227525e-24
Ctrl,CG3107,10.481952,0.8201072,1.0456309728242882e-25,4.7856438364222024e-24
Ctrl,Mbs,10.470326,0.6593393,1.1823413544603497e-25,5.389780787942359e-24
Ctrl,CG31224,10.398989,0.7571898,2.505787957985728e-25,1.1377470561616151e-23
Ctrl,ena,10.394617,0.5797708,2.6233900832827316e-25,1.1864359420126882e-23
Ctrl,CG6891,10.392328,0.63551325,2.687129802415688e-25,1.2104779212299331e-23
Ctrl,Dscam4,10.387972,1.0502099,2.812705471284476e-25,1.262077490291646e-23
Ctrl,dlp,10.365552,0.593654,3.5570002428529746e-25,1.577488247237354e-23
Ctrl,CG13506,10.333275,0.71034855,4.982980865330463e-25,2.2013616625911643e-23
Ctrl,CG17715,10.329625,0.9699233,5.17626681745083e-25,2.2779555740489385e-23
Ctrl,CG8740,10.328939,0.6052746,5.213396364661671e-25,2.28550502699076e-23
Ctrl,be,10.295574,0.9092986,7.377792052360331e-25,3.222011323019348e-23
Ctrl,Rgl,10.284532,0.69912905,8.274316859957477e-25,3.5997997532940474e-23
Ctrl,Fas1,10.266427,0.63302237,9.983424286850597e-25,4.310578893967718e-23
Ctrl,pain,10.24758,1.5055629,1.2134465755960718e-24,5.2196450067557346e-23
Ctrl,CycK,10.154305,0.9681531,3.170600791948497e-24,1.348625065482331e-22
Ctrl,CycG,10.13438,0.35931572,3.888311208963926e-24,1.647779883443157e-22
Ctrl,rols,10.132916,0.53829885,3.946990059519602e-24,1.666474548377243e-22
Ctrl,olf413,10.086055,0.5534607,6.367737174239128e-24,2.67866355689868e-22
Ctrl,MEP-1,10.057701,0.85583586,8.495891458600934e-24,3.5608054970443914e-22
Ctrl,mask,10.0281925,0.48390877,1.1459495657629969e-23,4.750708308500077e-22
Ctrl,Abl,9.991766,0.556678,1.6560517502984446e-23,6.791592877030396e-22
Ctrl,Rac2,9.98709,0.7213939,1.7360354669713586e-23,7.094184933245102e-22
Ctrl,CG42671,9.967917,0.67406255,2.1059800450777396e-23,8.575310916647509e-22
Ctrl,Pi3K68D,9.923892,0.7387836,3.277228961354937e-23,1.3250195680502895e-21
Ctrl,caps,9.918927,0.60969996,3.444379417464207e-23,1.3876968061487838e-21
Ctrl,mav,9.872221,0.6935488,5.49346608346185e-23,2.1977705918521152e-21
Ctrl,Pak3,9.845213,0.70391077,7.188715839252711e-23,2.8659681753564294e-21
Ctrl,Pih1D1,9.813915,0.7693566,9.808744977352174e-23,3.883448443974518e-21
Ctrl,foxo,9.800367,0.72076064,1.121772748124533e-22,4.425973718634796e-21
Ctrl,CG12547,9.768291,1.0136967,1.540280703505227e-22,6.056320209452511e-21
Ctrl,RpL38,9.693215,0.600918,3.2222149100387086e-22,1.2455602365088818e-20
Ctrl,RhoGEF64C,9.676837,0.5948941,3.7823636547175313e-22,1.4571651494032994e-20
Ctrl,sgg,9.6585,0.32418907,4.524401131926393e-22,1.7371878440101272e-20
Ctrl,tweek,9.6122675,0.6310243,7.096844609478391e-22,2.715789164603738e-20
Ctrl,RhoGAP18B,9.60485,0.9978814,7.626938359385636e-22,2.908914290269682e-20
Ctrl,Dad,9.58162,0.50307053,9.553467742874381e-22,3.6315873061119155e-20
Ctrl,shf,9.575382,0.795696,1.0148147098793184e-21,3.844870831271245e-20
Ctrl,Ets98B,9.572614,0.7376082,1.0423664141985012e-21,3.936223271042657e-20
Ctrl,CG13377,9.562808,0.5374597,1.1460383535250003e-21,4.31347725033982e-20
Ctrl,nmo,9.5511265,0.4202876,1.2829349423855678e-21,4.8128988887789075e-20
Ctrl,su(sable),9.532903,0.79222673,1.529455784960761e-21,5.685781626398212e-20
Ctrl,KrT95D,9.53283,0.6315682,1.5305197875639305e-21,5.685781626398212e-20
Ctrl,MCU,9.500332,0.6732281,2.0922222636226918e-21,7.74731622665723e-20
Ctrl,nw,9.487119,0.5010658,2.3750743343929917e-21,8.766322752943423e-20
Ctrl,CaMKI,9.482278,0.68045884,2.487906547525971e-21,9.153256179032849e-20
Ctrl,Sec16,9.430685,0.71101964,4.074207697951548e-21,1.4893637214045244e-19
Ctrl,Vps11,9.380993,0.94484806,6.535410880493676e-21,2.3814704233951797e-19
Ctrl,Hcf,9.366631,0.54279983,7.488479544757108e-21,2.711493131364267e-19
Ctrl,Dp1,9.349077,0.5165661,8.841574907795854e-21,3.1812987451257917e-19
Ctrl,p120ctn,9.329962,0.6585675,1.0590932117138494e-20,3.798791388222528e-19
Ctrl,Lar,9.319734,0.63480645,1.1663282686906242e-20,4.170352515736913e-19
Ctrl,Gdap2,9.317162,0.6723521,1.1949472099857421e-20,4.259372578397776e-19
Ctrl,klar,9.289503,0.25701058,1.550101235971269e-20,5.508154764591075e-19
Ctrl,Fas2,9.256,0.42154357,2.1223571732256474e-20,7.472003315707032e-19
Ctrl,RhoGDI,9.215185,0.8512242,3.107412707580604e-20,1.0906446687158672e-18
Ctrl,how,9.208617,0.50966346,3.303522259787099e-20,1.1524055395269508e-18
Ctrl,Orp8,9.206612,0.5769688,3.365804584231163e-20,1.1705634058593609e-18
Ctrl,qkr54B,9.167097,0.84598356,4.8592777672028466e-20,1.6797539641188813e-18
Ctrl,Shrm,9.150049,0.4741897,5.690785053778043e-20,1.955374251811663e-18
Ctrl,Ppn,9.149116,0.72473806,5.740150062426769e-20,1.966431048331949e-18
Ctrl,Mitf,9.139744,0.6022228,6.26006639759555e-20,2.131776182181199e-18
Ctrl,mbc,9.132423,0.6928678,6.698302231923422e-20,2.274242556013881e-18
Ctrl,CG31710,9.094718,0.8789513,9.483262800630589e-20,3.2008110019119527e-18
Ctrl,Vha100-2,9.065435,0.8466207,1.241071423002426e-19,4.176570359409929e-18
Ctrl,cic,9.06459,0.36415675,1.2507336300769705e-19,4.19674316578906e-18
Ctrl,Src64B,9.033741,0.6042597,1.6590052027131763e-19,5.5503910904807495e-18
Ctrl,AnxB9,9.023601,0.66464084,1.820059608616164e-19,6.0714641521242415e-18
Ctrl,caz,9.022224,0.6335727,1.8430795680391648e-19,6.1303826795070125e-18
Ctrl,CanA-14F,8.990566,0.5274616,2.459599926414356e-19,8.063823025224373e-18
Ctrl,aPKC,8.95449,0.6644666,3.413102213339187e-19,1.1094521455973573e-17
Ctrl,Zdhhc8,8.932925,0.48370674,4.148892312255689e-19,1.3448052644994219e-17
Ctrl,Lrch,8.926007,0.6696398,4.416620799452063e-19,1.4275416719584886e-17
Ctrl,Pur-alpha,8.892241,0.6083728,5.988901027647506e-19,1.9302818467138806e-17
Ctrl,spen,8.888647,0.19212571,6.18574611177163e-19,1.9881266014295223e-17
Ctrl,verm,8.886224,0.55902797,6.322076340576753e-19,2.0262520305008183e-17
Ctrl,l(3)05822,8.884827,0.8008275,6.402028369312649e-19,2.046145491666909e-17
Ctrl,Acsl,8.829011,0.6466962,1.0560510111283022e-18,3.3287426086308634e-17
Ctrl,nyo,8.809499,0.9647887,1.2570679033845055e-18,3.951475535858657e-17
Ctrl,Unc-115a,8.799292,0.7001094,1.3768288828924442e-18,4.316075637823383e-17
Ctrl,sli,8.784924,0.4606707,1.5647081442725257e-18,4.878308061789166e-17
Ctrl,Pax,8.754549,0.8146175,2.049213685244425e-18,6.354228451644095e-17
Ctrl,CG33941,8.748909,1.2108251,2.1542509056518585e-18,6.64391883085406e-17
Ctrl,Hel25E,8.745347,0.79333407,2.223316378576714e-18,6.838490861202892e-17
Ctrl,Nedd4,8.726571,0.57822865,2.6250954136402334e-18,8.052638531600952e-17
Ctrl,pho,8.661646,0.87897074,4.6499912375436305e-18,1.4188053263993126e-16
Ctrl,mura,8.649712,0.52950114,5.162958482742398e-18,1.5711322063707052e-16
Ctrl,Ref1,8.644176,0.70468533,5.419533709805582e-18,1.6448356686364848e-16
Ctrl,Atg1,8.631483,0.68261486,6.0561559838541135e-18,1.8283518935952182e-16
Ctrl,CG43163,8.620539,0.5866362,6.6640012624823324e-18,2.001299276780127e-16
Ctrl,pcs,8.619554,0.6029862,6.721552635504191e-18,2.0132985668963076e-16
Ctrl,trbl,8.581477,0.8180138,9.366248223262024e-18,2.7981360880042837e-16
Ctrl,Mondo,8.577585,0.80449504,9.68858148998194e-18,2.886894515843056e-16
Ctrl,CG31522,8.56449,0.8275909,1.0855464683646213e-17,3.226187711955324e-16
Ctrl,side-V,8.510072,0.55437344,1.7382551177058233e-17,5.152620481033687e-16
Ctrl,mei-P26,8.506602,0.43828535,1.791043669656562e-17,5.295380276023355e-16
Ctrl,mt:ATPase6,8.5036125,0.51376975,1.8378043437006694e-17,5.419628170263675e-16
Ctrl,Ten-m,8.496539,0.399256,1.9532664189844313e-17,5.742552103818919e-16
Ctrl,hdc,8.496297,0.18706466,1.957346023850182e-17,5.742552103818919e-16
Ctrl,pico,8.493916,0.5465134,1.9978978409033223e-17,5.846533784044965e-16
Ctrl,CG18659,8.419829,1.0200415,3.770329064349674e-17,1.0949265267586033e-15
Ctrl,HUWE1,8.411478,0.5288934,4.048764166586224e-17,1.1728091036475841e-15
Ctrl,cact,8.407828,0.576009,4.176730253782962e-17,1.2068219081763802e-15
Ctrl,Spred,8.395646,0.54611427,4.633389934138007e-17,1.3353966656525714e-15
Ctrl,CG46466,8.393094,1.2732791,4.7351140742745126e-17,1.3612858099962054e-15
Ctrl,Hs6st,8.379696,0.5685041,5.3064647929270625e-17,1.5217185503927684e-15
Ctrl,pip,8.368762,1.2538722,5.822692488457765e-17,1.6655811863233437e-15
Ctrl,Rbp1-like,8.360895,0.5631949,6.22443933243396e-17,1.7760607192446227e-15
Ctrl,Tret1-1,8.351951,0.86690426,6.714489349675695e-17,1.9111240581838133e-15
Ctrl,goe,8.337083,0.5220499,7.614585704778341e-17,2.151355229434646e-15
Ctrl,GEFmeso,8.337077,0.6824002,7.614917566168778e-17,2.151355229434646e-15
Ctrl,Indy,8.335247,0.8251197,7.733634198279356e-17,2.1795133619879902e-15
Ctrl,ci,8.322869,0.50069904,8.585887098283262e-17,2.413752338539486e-15
Ctrl,mt:ND4,8.314734,0.60713714,9.195778561540058e-17,2.578874958361308e-15
Ctrl,scrib,8.311121,0.44219035,9.480233571090612e-17,2.652147494386767e-15
Ctrl,Klp98A,8.285974,0.7684015,1.1714681149837626e-16,3.269253212596149e-15
Ctrl,CG17544,8.281612,0.85975087,1.2151874076652158e-16,3.3830107830913376e-15
Ctrl,Yeti,8.262801,0.7329912,1.4229365362699326e-16,3.951757244660332e-15
Ctrl,Trpm,8.253913,0.617209,1.532908218422844e-16,4.246860977044596e-15
Ctrl,alpha-Man-IIb,8.220744,0.6197973,2.0224408323002358e-16,5.576088675464891e-15
Ctrl,CG42674,8.219203,0.41736597,2.0486025249026234e-16,5.634641848542264e-15
Ctrl,Pli,8.180951,0.5464405,2.8161247343399283e-16,7.6902384750161e-15
Ctrl,spri,8.143075,0.4954044,3.8536207271072253e-16,1.047342716379118e-14
Ctrl,Evi5,8.142462,0.53344446,3.873202761141673e-16,1.0501702841939106e-14
Ctrl,cindr,8.129857,0.555802,4.2979583126564953e-16,1.1625824825866576e-14
Ctrl,Hex-A,8.127306,0.52933735,4.389380305395853e-16,1.1845115437344186e-14
Ctrl,mahe,8.123914,0.4778224,4.513879651101897e-16,1.2152426110095977e-14
Ctrl,Moe,8.083398,0.28544778,6.298646606205526e-16,1.6917632504273154e-14
Ctrl,sxc,8.04192,0.5481032,8.844216064884913e-16,2.3643813134208684e-14
Ctrl,PR-Set7,8.037971,0.8004013,9.133872685623358e-16,2.4361252044033208e-14
Ctrl,pyr,8.005895,0.62883234,1.1860143972748501e-15,3.141290910559916e-14
Ctrl,fry,7.9953313,0.7327805,1.292258632427718e-15,3.4147859751126904e-14
Ctrl,Lmpt,7.9928055,0.41585642,1.319023813396637e-15,3.477481675779798e-14
Ctrl,CG32486,7.985134,0.64751846,1.4036942906987473e-15,3.69220001705174e-14
Ctrl,RhoGEF2,7.975736,0.47405863,1.5147508555102722e-15,3.975178735951499e-14
Ctrl,Ten-a,7.8939843,0.15628117,2.9268866168128287e-15,7.593976569064033e-14
Ctrl,toe,7.887164,0.696853,3.0913090024859357e-15,8.002433847611782e-14
Ctrl,CG13252,7.883834,0.66882724,3.174865661073141e-15,8.200183497516677e-14
Ctrl,Usp10,7.8669505,0.4657153,3.633907544496391e-15,9.364677955884618e-14
Ctrl,exd,7.833864,0.7896024,4.731004510411349e-15,1.211010147832811e-13
Ctrl,fog,7.829946,0.7702887,4.880794257716921e-15,1.2455224469103795e-13
Ctrl,conu,7.8297706,0.511315,4.887603379328443e-15,1.2455224469103795e-13
Ctrl,Pkn,7.8270335,0.45006335,4.995167309233522e-15,1.2693678158954416e-13
Ctrl,fl(2)d,7.8252597,0.660478,5.0660912363475196e-15,1.2824384054488567e-13
Ctrl,mam,7.8050876,0.37102804,5.946029624439172e-15,1.5018647011662917e-13
Ctrl,gw,7.783894,0.41479063,7.032554264039386e-15,1.7684941953656848e-13
Ctrl,CG43867,7.76615,0.536166,8.090778272040299e-15,2.0301466006290594e-13
