group,names,scores,logfoldchanges,pvals,pvals_adj
Ctrl,CG31635,12.58045,1.0090762,2.704838924406317e-36,1.3397734620371029e-34
Ctrl,sona,12.570936,2.59871,3.050893200277245e-36,1.502667325924852e-34
Ctrl,elB,12.570702,0.9480268,3.059967548859382e-36,1.502667325924852e-34
Ctrl,ap,12.548111,0.9604432,4.071066981982243e-36,1.9821765279932266e-34
Ctrl,caps,12.484106,0.8733615,9.116156850632057e-36,4.3826498607114276e-34
Ctrl,mav,12.447765,1.0434947,1.438161593355366e-35,6.885123410532258e-34
Ctrl,RhoGAP1A,12.348399,1.0472593,4.969034094013386e-35,2.3689870043208818e-33
Ctrl,Pi3K68D,12.3418455,1.0303189,5.390589632112337e-35,2.5592998577024633e-33
Ctrl,CG31224,12.32443,0.96484315,6.691453797221574e-35,3.1507660225435904e-33
Ctrl,PDZ-GEF,12.31261,1.098164,7.74769848459619e-35,3.633162543473345e-33
Ctrl,Nadsyn,12.248013,1.1349486,1.721635476167567e-34,7.975284663283118e-33
Ctrl,Sema1a,12.224258,0.8359538,2.306778076003887e-34,1.0642804332917932e-32
Ctrl,Adar,12.223554,1.0775354,2.3268576054830587e-34,1.069233121362938e-32
Ctrl,Pdp1,12.218041,1.8901746,2.490116929217091e-34,1.1396767161640782e-32
Ctrl,Arl4,12.159753,1.8555353,5.091235715352985e-34,2.3208732691262494e-32
Ctrl,CG9932,12.101598,1.4861144,1.0357586816463071e-33,4.684249342054168e-32
Ctrl,CG33298,12.066584,0.8360175,1.5858237614021737e-33,7.143699007072311e-32
Ctrl,su(w[a]),12.049362,1.0921222,1.954559387341278e-33,8.735964261702697e-32
Ctrl,Gprk2,11.957979,0.79778713,5.897971385363161e-33,2.6156817283459416e-31
Ctrl,bowl,11.898966,0.65356827,1.1982237912816509e-32,5.232853671696432e-31
Ctrl,Dscam4,11.875682,1.3382314,1.583385689747628e-32,6.8886308220883485e-31
Ctrl,Ythdc1,11.802316,1.1219254,3.7971634404369245e-32,1.6395148711501618e-30
Ctrl,CycK,11.799191,1.2707933,3.940774198819182e-32,1.695125503116131e-30
Ctrl,Mad,11.79369,1.0594375,4.2069725326940714e-32,1.8028531729994593e-30
Ctrl,jvl,11.7436905,0.68414474,7.609213691482155e-32,3.236603087655718e-30
Ctrl,SCaMC,11.736953,0.9689246,8.240198680867946e-32,3.492013085425594e-30
Ctrl,rump,11.722253,0.9619355,9.802933699070553e-32,4.1237193891457815e-30
Ctrl,Ald1,11.687005,1.103474,1.4853315963653036e-31,6.2253348445464485e-30
Ctrl,gukh,11.54061,0.7485891,8.233925471264138e-31,3.438415154824973e-29
Ctrl,ReepA,11.50822,1.3571346,1.1992875481725208e-30,4.98990840952363e-29
Ctrl,norpA,11.470245,0.7523181,1.8613075363808138e-30,7.716333634517852e-29
Ctrl,CG42748,11.457965,0.59573764,2.1449541670797923e-30,8.860131978240788e-29
Ctrl,CG8312,11.447604,0.86673987,2.4173567385487316e-30,9.949422950530427e-29
Ctrl,RpL38,11.408823,0.8363454,3.7780639038476304e-30,1.5494124440080498e-28
Ctrl,esn,11.389418,0.8441038,4.7213560965582154e-30,1.9293484448863964e-28
Ctrl,ps,11.374779,0.7464464,5.5844128279750804e-30,2.2658458006273356e-28
Ctrl,Kdm4B,11.347217,1.1016046,7.656080417794582e-30,3.0845377514227327e-28
Ctrl,IntS3,11.343471,1.1704088,7.991107909469868e-30,3.2082195333387453e-28
Ctrl,nrm,11.329046,3.47143,9.422475105891001e-30,3.76964895669947e-28
Ctrl,mt:ND5,11.270748,0.811549,1.8300846452861953e-29,7.270773788668279e-28
Ctrl,Mrtf,11.264766,1.0459162,1.9587143902002648e-29,7.754882371166585e-28
Ctrl,Lsd-2,11.251485,0.7071904,2.2772455807900553e-29,8.984911701862005e-28
Ctrl,kra,11.243707,0.71402353,2.4871516099978663e-29,9.77937756755862e-28
Ctrl,Ptpmeg2,11.185724,0.8450884,4.789770041494091e-29,1.870462416886532e-27
Ctrl,vri,11.183714,1.5914463,4.899591862584697e-29,1.9068411595814323e-27
Ctrl,CG33941,11.182141,1.7150738,4.987179169343352e-29,1.9343492900212418e-27
Ctrl,glo,11.179641,1.0685529,5.129734959031558e-29,1.9829198446364557e-27
Ctrl,Bx,11.174578,0.8642597,5.430831637055028e-29,2.0922416023967552e-27
Ctrl,Tif-IA,11.140063,1.3575472,8.006212873860745e-29,3.0740633457286795e-27
Ctrl,stg,11.136072,0.9373787,8.373122434920095e-29,3.204189528439991e-27
Ctrl,Usp2,11.134755,1.0601003,8.497796842105046e-29,3.241059715578865e-27
Ctrl,Sema1b,11.130274,0.7720563,8.936036154777714e-29,3.385633300760483e-27
Ctrl,Hsp70Ab,11.128192,0.82078093,9.147242500295456e-29,3.454216128329393e-27
Ctrl,lt,11.123026,1.2151678,9.692736082116658e-29,3.648167310907198e-27
Ctrl,Nop60B,11.120607,0.8803499,9.959214324968547e-29,3.723965042689219e-27
Ctrl,CG12547,11.085736,1.2864348,1.4713536833242262e-28,5.483787897262474e-27
Ctrl,Slip1,11.070975,1.1522572,1.735024258525331e-28,6.4455024565087136e-27
Ctrl,SPoCk,11.0096855,0.8426419,3.4319972650597697e-28,1.2667391195746416e-26
Ctrl,Sdc,11.005204,0.48628792,3.606982093182122e-28,1.327044665922503e-26
Ctrl,RhoGDI,10.987003,1.1403747,4.413382308863185e-28,1.618523089038864e-26
Ctrl,Arp2,10.97706,1.0347492,4.926966441941289e-28,1.8010974450061415e-26
Ctrl,lilli,10.974447,0.7535342,5.071519529166461e-28,1.8480358742905302e-26
Ctrl,d4,10.967148,1.1317899,5.49791484559751e-28,1.997052116296086e-26
Ctrl,arr,10.953836,0.74081826,6.369133196919946e-28,2.306190570859431e-26
Ctrl,PR-Set7,10.94564,1.2434727,6.972378064824556e-28,2.5166545683824155e-26
Ctrl,CG6340,10.94273,1.0308086,7.1998342382153135e-28,2.5905818664672836e-26
Ctrl,Rm62,10.930909,0.510469,8.202227054807993e-28,2.942002569313889e-26
Ctrl,osa,10.920844,0.6260669,9.16400536620632e-28,3.276704668754147e-26
Ctrl,RasGAP1,10.888025,0.8689578,1.3146010722576785e-27,4.671324679742968e-26
Ctrl,babo,10.872754,0.8526553,1.5543730959772916e-27,5.50623435423287e-26
Ctrl,mura,10.861729,0.7889209,1.75396542356659e-27,6.194096412484236e-26
Ctrl,CG11030,10.831799,1.0871544,2.4332784865883974e-27,8.566637674936752e-26
Ctrl,Acsl,10.804216,0.90018076,3.287519829859085e-27,1.1521228740625094e-25
Ctrl,Rad23,10.804073,0.8912633,3.2926427182174496e-27,1.1521228740625094e-25
Ctrl,Cpsf5,10.791925,1.3377044,3.7583028062720126e-27,1.311051850895255e-25
Ctrl,tok,10.786281,0.95439094,3.99637440577811e-27,1.3898637067146852e-25
Ctrl,E(bx),10.779645,0.701708,4.295382996000299e-27,1.4893264315222853e-25
Ctrl,CASK,10.772316,0.7634588,4.651508012589608e-27,1.6075395585191483e-25
Ctrl,PIP4K,10.77206,0.95213217,4.6644217219748055e-27,1.6075395585191483e-25
Ctrl,PlexB,10.7562895,0.7591457,5.5354480946509204e-27,1.9019999128827578e-25
Ctrl,MED26,10.664671,0.73163015,1.4892464712398026e-26,5.086554663858454e-25
Ctrl,Kr-h1,10.639192,0.8175645,1.958203532234682e-26,6.648594900839534e-25
Ctrl,Acf,10.627636,0.97461003,2.216592752382775e-26,7.481490935918498e-25
Ctrl,Ttd14,10.615284,1.6253152,2.5302265355228754e-26,8.514956476309629e-25
Ctrl,Vps11,10.61115,1.2050194,2.644732349392597e-26,8.874201625146655e-25
Ctrl,tweek,10.5733595,0.8023244,3.9604711508954434e-26,1.3250207867995809e-24
Ctrl,CG31211,10.560885,1.1476688,4.523748494251997e-26,1.509059191581089e-24
Ctrl,PNUTS,10.547574,0.7244188,5.212564730292438e-26,1.7337838850001765e-24
Ctrl,sowah,10.527138,1.0353779,6.47744653794343e-26,2.1420503840216397e-24
Ctrl,Spred,10.495053,0.7932621,9.102646887094481e-26,2.9928875196015822e-24
Ctrl,CG40228,10.47477,1.5889745,1.1281195440050989e-25,3.698551238540499e-24
Ctrl,numb,10.468982,0.7225516,1.1992621267445402e-25,3.9205592154888654e-24
Ctrl,Ciz1,10.43068,0.8115436,1.7959698044767988e-25,5.837922301938503e-24
Ctrl,jim,10.406794,0.5811965,2.3086660716765078e-25,7.483217334878925e-24
Ctrl,exd,10.398883,1.1100327,2.508580043650915e-25,8.085400805479936e-24
Ctrl,Sam-S,10.334857,0.8629891,4.901422054391458e-25,1.5665383001772922e-23
Ctrl,Taf4,10.280417,0.7819997,8.635303118193565e-25,2.7522322640214705e-23
Ctrl,Rac1,10.275149,1.0089058,9.120267670495577e-25,2.898725074605845e-23
Ctrl,CG46385,10.23541,0.87054104,1.3761171266655144e-24,4.3616432585337436e-23
Ctrl,Dp,10.187462,0.81513655,2.255763943634683e-24,7.071356450155628e-23
Ctrl,pdm2,10.125835,3.755165,4.2433883957078536e-24,1.3265806017401438e-22
Ctrl,Psi,10.085054,0.90513325,6.432974248072535e-24,2.0056155680230502e-22
Ctrl,NaPi-III,10.041751,1.2297571,9.988486090262542e-24,3.0972427600212473e-22
Ctrl,trbl,10.000786,1.0828863,1.5119215711241245e-23,4.662912834717582e-22
Ctrl,CG2225,9.9913435,1.0017002,1.663121045209501e-23,5.115438440668578e-22
Ctrl,Camta,9.949174,1.0386328,2.5428559079945203e-23,7.800363887204638e-22
Ctrl,milt,9.943243,0.74766994,2.698949966975473e-23,8.2570549524420745e-22
Ctrl,Cerk,9.938812,1.9078776,2.8217065205318683e-23,8.609590935446837e-22
Ctrl,Zyx,9.934821,1.0861717,2.9370255407792275e-23,8.93761868021168e-22
Ctrl,tara,9.934361,0.69653946,2.9505934028523484e-23,8.955090110195377e-22
Ctrl,net,9.928472,2.4519165,3.130162222289285e-23,9.474951361755026e-22
Ctrl,peg,9.91467,1.0453115,3.594411763750253e-23,1.0822963000218525e-21
Ctrl,srl,9.906994,0.99779373,3.881495329642859e-23,1.1656711171069183e-21
Ctrl,Gbs-76A,9.893468,2.5295668,4.4436153223555273e-23,1.3309907465547628e-21
Ctrl,RhoU,9.892386,0.58380896,4.491920355423564e-23,1.3419465458683139e-21
Ctrl,Crk,9.8837805,1.4059465,4.8950526009577575e-23,1.4585727046916318e-21
Ctrl,Lis-1,9.870653,0.8254317,5.580022271135923e-23,1.658353631852915e-21
Ctrl,Taf3,9.857668,0.7327293,6.350711457077971e-23,1.877644457154681e-21
Ctrl,eIF5B,9.857045,0.726267,6.390208593873318e-23,1.884452750801508e-21
Ctrl,Cnot4,9.844969,1.0233636,7.206126558150575e-23,2.1196015444308195e-21
Ctrl,Zdhhc8,9.830494,0.62247956,8.320949343793916e-23,2.4412385228638456e-21
Ctrl,Dsp1,9.822276,0.62489504,9.028126261848528e-23,2.6419391480325025e-21
Ctrl,vvl,9.788233,0.8034861,1.264875911433806e-22,3.692017902710614e-21
Ctrl,spi,9.764805,0.719042,1.594186261351039e-22,4.641394199078521e-21
Ctrl,sbr,9.7441435,0.9569953,1.9541958018611285e-22,5.675103645912445e-21
Ctrl,Set1,9.737774,0.75194234,2.0806247342054633e-22,6.026964103488332e-21
Ctrl,lap,9.717531,0.98155457,2.5386218474220706e-22,7.316602311890009e-21
Ctrl,Tdg,9.69198,0.67881334,3.2614327149591192e-22,9.37620932777946e-21
Ctrl,stai,9.678648,0.6598892,3.715963289606003e-22,1.065615337335135e-20
Ctrl,pcs,9.66993,0.7694487,4.046525767162962e-22,1.1546221403461e-20
Ctrl,CG17715,9.641174,0.93403685,5.357159980124074e-22,1.5172431805093974e-20
Ctrl,Hsp68,9.621054,0.7691535,6.515997595992146e-22,1.8353015444275625e-20
Ctrl,Hcf,9.62086,0.68962777,6.528296876263047e-22,1.8353015444275625e-20
Ctrl,CG5746,9.568044,0.9222814,1.0894804019386697e-21,3.055351656613299e-20
Ctrl,Nup358,9.529905,0.6981383,1.5742612372950683e-21,4.393340750519554e-20
Ctrl,Sxl,9.510521,0.46368638,1.8971090417790415e-21,5.268621761173736e-20
Ctrl,CG5521,9.505018,1.1414771,2.000127982349528e-21,5.541274666838571e-20
Ctrl,4E-T,9.473393,1.098053,2.7089675325685594e-21,7.486958093635135e-20
Ctrl,Pkn,9.469218,0.66461915,2.819453118763033e-21,7.773537972261837e-20
Ctrl,CG7065,9.463287,1.0935935,2.98410477267564e-21,8.188040002147404e-20
Ctrl,CG40191,9.459071,1.067101,3.106895087625804e-21,8.504567845123075e-20
Ctrl,EndoA,9.454325,0.7707427,3.2511344835602856e-21,8.87815769949804e-20
Ctrl,CG42724,9.418514,0.725643,4.575139472478758e-21,1.2463987105738558e-19
Ctrl,Rbp1-like,9.407613,0.727526,5.075344604971667e-21,1.3761159471584315e-19
Ctrl,akirin,9.394035,0.70065355,5.774437268871495e-21,1.5619648045018357e-19
Ctrl,snRNP-U1-70K,9.376375,0.9122463,6.82795520957891e-21,1.8425816865094785e-19
Ctrl,Trpm,9.344843,0.8227543,9.202619487348358e-21,2.47756169821741e-19
Ctrl,sd,9.303571,0.52042633,1.358058903292504e-20,3.630586441932904e-19
Ctrl,CG3760,9.2930565,1.214617,1.499195017537166e-20,3.989253346665175e-19
Ctrl,Cul1,9.276806,0.9283355,1.7463583358641486e-20,4.61474181962069e-19
Ctrl,CG11357,9.245783,1.033322,2.335245050079656e-20,6.156652963827518e-19
Ctrl,CG8929,9.235422,0.9274672,2.5727037973563883e-20,6.76709812628777e-19
Ctrl,da,9.234125,0.74718696,2.604047411409374e-20,6.833832679207812e-19
Ctrl,svr,9.22404,0.7012678,2.8611296844956145e-20,7.491314839816665e-19
Ctrl,CG46466,9.202858,1.3628772,3.485537532252134e-20,9.105369964390163e-19
Ctrl,inv,9.168007,0.82054776,4.818432067488403e-20,1.253011357186416e-18
Ctrl,eIF1A,9.124858,0.72168255,7.183062448293303e-20,1.8636870869245347e-18
Ctrl,Plc21C,9.123459,0.6678972,7.276397326319512e-20,1.8836320861481413e-18
Ctrl,RpL7A,9.121653,0.52591234,7.398759946434529e-20,1.91045626670691e-18
Ctrl,px,9.121438,0.64494014,7.41341183724758e-20,1.91045626670691e-18
